retailer_id,sku_id,date,week_of_year,quantity_ordered,quantity_fulfilled,lead_time_days
4726,M011075,2025-06-02,23,2,2,1
4726,M011075,2025-06-16,25,2,2,2
4726,M011075,2025-07-14,29,1,1,1
4726,M011075,2025-07-28,31,1,1,1
4726,M011075,2025-08-18,34,3,3,10
4726,M011075,2025-08-25,35,1,1,9
4726,M011075,2025-09-08,37,2,2,5
4726,M011075,2025-09-22,39,2,1,4
4726,M011075,2025-09-29,40,2,2,4
4726,M011075,2025-10-06,41,1,1,2
4726,M011075,2025-10-13,42,1,1,4
4726,M011075,2025-10-20,43,1,1,12
4726,M011075,2025-10-27,44,1,1,5
4726,M011075,2025-11-03,45,2,2,4
4726,M011075,2025-12-01,49,1,1,2
4726,M011075,2025-12-08,50,1,1,1
4726,M011075,2025-12-22,52,2,2,4
4726,M010788,2024-01-01,1,49,49,3
4726,M010788,2024-01-08,2,38,38,2
4726,M010788,2024-01-22,4,37,37,2
4726,M010788,2024-01-29,5,35,35,2
4726,M010788,2024-02-05,6,34,34,5
4726,M010788,2024-02-12,7,33,33,2
4726,M010788,2024-02-19,8,39,39,2
4726,M010788,2024-02-26,9,44,44,2
4726,M010788,2024-03-04,10,40,40,3
4726,M010788,2024-03-11,11,42,42,10
4726,M010788,2024-03-25,13,34,34,4
4726,M010788,2024-04-01,14,35,35,1
4726,M010788,2024-04-22,17,32,20,3
4726,M010788,2024-05-13,20,38,38,3
4726,M010788,2024-05-20,21,31,31,1
4726,M010788,2024-05-27,22,32,32,2
4726,M010788,2024-06-03,23,35,35,5
4726,M010788,2024-06-10,24,37,37,5
4726,M010788,2024-06-17,25,34,34,1
4726,M010788,2024-06-24,26,33,33,1
4726,M010788,2024-07-08,28,25,25,1
4726,M010788,2024-07-29,31,26,26,2
4726,M010788,2024-08-05,32,23,23,6
4726,M010788,2024-08-12,33,32,32,2
4726,M010788,2024-08-19,34,26,26,11
4726,M010788,2024-08-26,35,14,12,2
4726,M010788,2024-09-02,36,29,29,5
4726,M010788,2024-09-09,37,26,26,3
4726,M010788,2024-09-30,40,22,22,6
4726,M010788,2024-10-28,44,27,27,1
4726,M010788,2024-11-04,45,23,23,3
4726,M010788,2024-11-11,46,31,31,6
4726,M010788,2024-11-18,47,27,27,6
4726,M010788,2024-12-09,50,30,30,3
4726,M010788,2024-12-16,51,29,29,2
4726,M010788,2024-12-23,52,41,41,2
4726,M010788,2024-12-30,1,43,43,1
4726,M010788,2025-01-06,2,34,34,8
4726,M010788,2025-01-13,3,23,23,3
4726,M010788,2025-01-20,4,37,37,3
4726,M010788,2025-01-27,5,30,30,3
4726,M010788,2025-02-03,6,29,29,1
4726,M010788,2025-02-24,9,36,36,1
4726,M010788,2025-03-03,10,36,36,2
4726,M010788,2025-03-17,12,31,31,4
4726,M010788,2025-03-24,13,36,36,2
4726,M010788,2025-03-31,14,22,22,1
4726,M010788,2025-04-07,15,33,33,3
4726,M010788,2025-04-28,18,40,40,8
4726,M010788,2025-05-19,21,28,28,1
4726,M010788,2025-06-02,23,34,34,4
4726,M010788,2025-06-16,25,32,32,7
4726,M010788,2025-06-23,26,20,20,2
4726,M010788,2025-06-30,27,29,29,1
4726,M010788,2025-07-07,28,30,30,11
4726,M010788,2025-07-14,29,36,36,7
4726,M010788,2025-07-28,31,25,25,1
4726,M010788,2025-08-11,33,26,26,6
4726,M010788,2025-08-18,34,28,28,1
4726,M010788,2025-09-01,36,27,27,2
4726,M010788,2025-09-15,38,26,26,1
4726,M010788,2025-09-22,39,22,22,1
4726,M010788,2025-10-06,41,26,26,2
4726,M010788,2025-10-20,43,24,24,3
4726,M010788,2025-10-27,44,16,16,1
4726,M010788,2025-11-03,45,33,33,10
4726,M010788,2025-11-10,46,22,22,4
4726,M010788,2025-11-17,47,24,24,1
4726,M010788,2025-12-08,50,37,37,4
4726,M009648,2024-01-01,1,26,26,1
4726,M009648,2024-01-08,2,23,23,7
4726,M009648,2024-01-15,3,19,19,3
4726,M009648,2024-01-29,5,20,20,2
4726,M009648,2024-02-05,6,20,20,1
4726,M009648,2024-02-12,7,17,17,1
4726,M009648,2024-02-19,8,24,24,9
4726,M009648,2024-02-26,9,25,25,2
4726,M009648,2024-03-04,10,25,25,1
4726,M009648,2024-03-11,11,23,23,3
4726,M009648,2024-03-18,12,19,19,1
4726,M009648,2024-03-25,13,28,28,8
4726,M009648,2024-04-08,15,30,30,3
4726,M009648,2024-04-15,16,20,20,3
4726,M009648,2024-04-22,17,19,19,3
4726,M009648,2024-04-29,18,23,23,2
4726,M009648,2024-05-06,19,19,19,2
4726,M009648,2024-05-13,20,20,20,4
4726,M009648,2024-05-20,21,24,24,10
4726,M009648,2024-05-27,22,14,14,5
4726,M009648,2024-06-03,23,21,21,2
4726,M009648,2024-06-10,24,17,17,8
4726,M009648,2024-06-17,25,19,19,13
4726,M009648,2024-06-24,26,23,23,6
4726,M009648,2024-07-01,27,18,18,3
4726,M009648,2024-07-15,29,18,18,1
4726,M009648,2024-07-22,30,18,18,2
4726,M009648,2024-07-29,31,15,15,5
4726,M009648,2024-08-05,32,15,15,1
4726,M009648,2024-08-12,33,12,12,4
4726,M009648,2024-08-19,34,19,19,9
4726,M009648,2024-08-26,35,12,12,2
4726,M009648,2024-09-02,36,13,13,4
4726,M009648,2024-09-09,37,10,10,3
4726,M009648,2024-09-23,39,14,14,1
4726,M009648,2024-10-14,42,14,14,1
4726,M009648,2024-10-21,43,13,13,1
4726,M009648,2024-10-28,44,12,12,1
4726,M009648,2024-11-04,45,12,12,2
4726,M009648,2024-11-11,46,15,15,6
4726,M009648,2024-11-18,47,19,19,1
4726,M009648,2024-11-25,48,21,21,5
4726,M009648,2024-12-02,49,15,15,1
4726,M009648,2024-12-09,50,25,25,2
4726,M009648,2024-12-16,51,14,14,7
4726,M009648,2024-12-23,52,14,14,1
4726,M009648,2024-12-30,1,16,16,1
4726,M009648,2025-01-06,2,20,20,8
4726,M009648,2025-01-13,3,14,14,1
4726,M009648,2025-01-20,4,25,14,7
4726,M009648,2025-01-27,5,16,16,1
4726,M009648,2025-02-03,6,16,16,2
4726,M009648,2025-02-10,7,21,21,1
4726,M009648,2025-02-17,8,18,18,3
4726,M009648,2025-02-24,9,17,17,10
4726,M009648,2025-03-03,10,23,23,3
4726,M009648,2025-03-10,11,16,16,1
4726,M009648,2025-03-24,13,16,16,2
4726,M009648,2025-03-31,14,16,11,3
4726,M009648,2025-04-07,15,20,20,4
4726,M009648,2025-04-14,16,22,22,2
4726,M009648,2025-04-21,17,21,21,2
4726,M009648,2025-05-05,19,16,16,1
4726,M009648,2025-05-12,20,17,17,1
4726,M009648,2025-05-19,21,16,16,7
4726,M009648,2025-05-26,22,15,15,5
4726,M009648,2025-06-02,23,15,15,2
4726,M009648,2025-06-09,24,14,10,1
4726,M009648,2025-06-16,25,13,13,4
4726,M009648,2025-06-23,26,18,18,2
4726,M009648,2025-06-30,27,17,17,4
4726,M009648,2025-07-07,28,16,16,6
4726,M009648,2025-07-14,29,14,14,1
4726,M009648,2025-07-21,30,18,18,1
4726,M009648,2025-08-04,32,9,9,2
4726,M009648,2025-08-11,33,8,8,1
4726,M009648,2025-08-18,34,17,17,1
4726,M009648,2025-08-25,35,12,12,1
4726,M009648,2025-09-01,36,8,8,5
4726,M009648,2025-09-08,37,14,14,1
4726,M009648,2025-09-15,38,7,7,1
4726,M009648,2025-09-22,39,12,12,1
4726,M009648,2025-10-06,41,12,12,2
4726,M009648,2025-10-13,42,10,10,10
4726,M009648,2025-10-20,43,12,12,3
4726,M009648,2025-10-27,44,8,8,1
4726,M009648,2025-11-03,45,9,6,2
4726,M009648,2025-11-10,46,13,13,1
4726,M009648,2025-11-17,47,13,9,1
4726,M009648,2025-11-24,48,14,14,4
4726,M009648,2025-12-01,49,16,13,7
4726,M009648,2025-12-08,50,22,22,3
4726,M009648,2025-12-15,51,16,16,1
4726,M009648,2025-12-22,52,14,14,14
4726,M013220,2024-01-01,1,16,16,2
4726,M013220,2024-01-08,2,14,14,12
4726,M013220,2024-01-15,3,17,17,1
4726,M013220,2024-01-22,4,16,16,6
4726,M013220,2024-02-05,6,20,20,3
4726,M013220,2024-02-12,7,24,24,6
4726,M013220,2024-02-19,8,19,19,1
4726,M013220,2024-03-04,10,15,15,11
4726,M013220,2024-03-11,11,16,16,1
4726,M013220,2024-03-18,12,16,16,6
4726,M013220,2024-03-25,13,14,14,2
4726,M013220,2024-04-01,14,19,10,1
4726,M013220,2024-04-08,15,23,23,2
4726,M013220,2024-04-15,16,27,17,3
4726,M013220,2024-04-29,18,15,15,3
4726,M013220,2024-05-06,19,17,17,2
4726,M013220,2024-05-20,21,12,12,1
4726,M013220,2024-05-27,22,18,18,1
4726,M013220,2024-06-03,23,19,19,1
4726,M013220,2024-06-10,24,20,20,5
4726,M013220,2024-06-17,25,19,19,2
4726,M013220,2024-06-24,26,15,15,6
4726,M013220,2024-07-01,27,14,14,3
4726,M013220,2024-07-08,28,12,12,2
4726,M013220,2024-07-15,29,16,16,8
4726,M013220,2024-07-22,30,17,17,2
4726,M013220,2024-07-29,31,11,11,4
4726,M013220,2024-08-05,32,15,10,2
4726,M013220,2024-08-12,33,11,11,1
4726,M013220,2024-08-19,34,16,16,7
4726,M013220,2024-08-26,35,16,16,1
4726,M013220,2024-09-02,36,14,14,2
4726,M013220,2024-09-09,37,13,13,4
4726,M013220,2024-09-16,38,12,12,8
4726,M013220,2024-09-23,39,13,13,2
4726,M013220,2024-09-30,40,12,12,1
4726,M013220,2024-10-14,42,15,15,5
4726,M013220,2024-10-21,43,15,15,7
4726,M013220,2024-10-28,44,11,11,7
4726,M013220,2024-11-04,45,9,9,5
4726,M013220,2024-11-11,46,14,14,2
4726,M013220,2024-11-18,47,13,13,8
4726,M013220,2024-11-25,48,14,14,2
4726,M013220,2024-12-02,49,15,8,2
4726,M013220,2024-12-09,50,18,18,1
4726,M013220,2024-12-16,51,14,14,2
4726,M013220,2024-12-23,52,13,13,1
4726,M013220,2024-12-30,1,11,11,1
4726,M013220,2025-01-06,2,15,15,1
4726,M013220,2025-01-20,4,13,13,4
4726,M013220,2025-01-27,5,20,20,1
4726,M013220,2025-02-03,6,20,20,2
4726,M013220,2025-02-10,7,15,15,8
4726,M013220,2025-02-17,8,18,18,1
4726,M013220,2025-03-03,10,21,21,2
4726,M013220,2025-03-10,11,15,15,11
4726,M013220,2025-03-17,12,18,18,1
4726,M013220,2025-03-31,14,20,20,11
4726,M013220,2025-04-21,17,16,16,1
4726,M013220,2025-04-28,18,17,17,4
4726,M013220,2025-05-12,20,15,15,2
4726,M013220,2025-05-19,21,17,17,4
4726,M013220,2025-06-02,23,18,18,2
4726,M013220,2025-06-16,25,15,15,2
4726,M013220,2025-06-23,26,16,16,1
4726,M013220,2025-07-07,28,21,21,2
4726,M013220,2025-07-14,29,16,16,2
4726,M013220,2025-07-21,30,14,14,3
4726,M013220,2025-07-28,31,13,13,4
4726,M013220,2025-08-04,32,15,15,6
4726,M013220,2025-08-11,33,15,15,1
4726,M013220,2025-08-18,34,15,15,5
4726,M013220,2025-08-25,35,12,11,2
4726,M013220,2025-09-01,36,14,14,3
4726,M013220,2025-09-15,38,11,11,2
4726,M013220,2025-09-29,40,14,14,4
4726,M013220,2025-10-06,41,16,16,8
4726,M013220,2025-10-13,42,17,17,1
4726,M013220,2025-10-20,43,15,11,6
4726,M013220,2025-10-27,44,15,15,5
4726,M013220,2025-11-03,45,15,15,2
4726,M013220,2025-11-10,46,9,9,6
4726,M013220,2025-11-24,48,17,17,3
4726,M013220,2025-12-01,49,16,16,1
4726,M013220,2025-12-08,50,14,14,3
4726,M013220,2025-12-15,51,17,17,1
4726,M013220,2025-12-22,52,20,20,11
4736,M010788,2024-01-15,3,49,49,5
4736,M010788,2024-01-22,4,44,44,1
4736,M010788,2024-01-29,5,33,33,1
4736,M010788,2024-02-05,6,43,43,5
4736,M010788,2024-02-12,7,37,37,4
4736,M010788,2024-02-19,8,33,33,4
4736,M010788,2024-03-04,10,40,40,12
4736,M010788,2024-03-18,12,38,38,7
4736,M010788,2024-03-25,13,47,47,13
4736,M010788,2024-04-01,14,40,40,1
4736,M010788,2024-04-08,15,42,42,1
4736,M010788,2024-04-15,16,47,47,4
4736,M010788,2024-04-22,17,44,44,3
4736,M010788,2024-05-06,19,36,36,2
4736,M010788,2024-05-13,20,40,40,5
4736,M010788,2024-06-03,23,24,24,7
4736,M010788,2024-06-17,25,42,42,1
4736,M010788,2024-06-24,26,30,30,1
4736,M010788,2024-07-01,27,41,41,9
4736,M010788,2024-07-08,28,38,38,1
4736,M010788,2024-07-15,29,35,35,2
4736,M010788,2024-07-22,30,43,43,2
4736,M010788,2024-07-29,31,26,26,2
4736,M010788,2024-08-05,32,28,28,5
4736,M010788,2024-08-12,33,24,24,5
4736,M010788,2024-08-26,35,25,25,1
4736,M010788,2024-09-02,36,31,31,5
4736,M010788,2024-09-09,37,26,26,9
4736,M010788,2024-09-16,38,18,18,1
4736,M010788,2024-09-23,39,31,31,2
4736,M010788,2024-09-30,40,31,31,1
4736,M010788,2024-10-07,41,28,28,2
4736,M010788,2024-10-14,42,26,26,2
4736,M010788,2024-10-21,43,21,21,5
4736,M010788,2024-11-04,45,24,24,2
4736,M010788,2024-11-11,46,30,30,2
4736,M010788,2024-11-18,47,28,28,2
4736,M010788,2024-11-25,48,23,23,1
4736,M010788,2024-12-02,49,29,29,4
4736,M010788,2024-12-09,50,41,41,8
4736,M010788,2024-12-16,51,26,26,2
4736,M010788,2024-12-23,52,32,32,3
4736,M010788,2024-12-30,1,38,38,1
4736,M010788,2025-01-06,2,36,36,1
4736,M010788,2025-01-13,3,37,37,5
4736,M010788,2025-01-20,4,32,29,5
4736,M010788,2025-01-27,5,41,41,2
4736,M010788,2025-02-03,6,36,36,4
4736,M010788,2025-02-10,7,34,34,3
4736,M010788,2025-02-24,9,36,36,2
4736,M010788,2025-03-03,10,38,38,4
4736,M010788,2025-03-10,11,38,38,5
4736,M010788,2025-03-31,14,36,36,4
4736,M010788,2025-04-07,15,36,36,3
4736,M010788,2025-04-14,16,33,33,2
4736,M010788,2025-04-21,17,40,40,3
4736,M010788,2025-04-28,18,29,29,3
4736,M010788,2025-05-12,20,27,27,5
4736,M010788,2025-05-19,21,27,27,3
4736,M010788,2025-05-26,22,31,31,1
4736,M010788,2025-06-02,23,27,27,8
4736,M010788,2025-06-09,24,32,32,3
4736,M010788,2025-06-16,25,36,36,2
4736,M010788,2025-06-23,26,30,19,1
4736,M010788,2025-06-30,27,42,42,4
4736,M010788,2025-07-14,29,28,28,2
4736,M010788,2025-07-21,30,30,30,3
4736,M010788,2025-07-28,31,23,23,4
4736,M010788,2025-08-04,32,22,16,3
4736,M010788,2025-08-11,33,22,22,4
4736,M010788,2025-08-18,34,38,38,8
4736,M010788,2025-08-25,35,30,30,4
4736,M010788,2025-09-08,37,20,20,4
4736,M010788,2025-09-22,39,16,15,3
4736,M010788,2025-09-29,40,24,22,5
4736,M010788,2025-10-06,41,22,22,2
4736,M010788,2025-10-13,42,25,25,1
4736,M010788,2025-10-20,43,21,21,1
4736,M010788,2025-10-27,44,24,24,4
4736,M010788,2025-11-03,45,23,23,4
4736,M010788,2025-11-10,46,22,22,3
4736,M010788,2025-11-17,47,27,27,4
4736,M010788,2025-12-01,49,28,28,9
4736,M010788,2025-12-08,50,31,31,6
4736,M010788,2025-12-22,52,37,37,1
4736,M009371,2024-01-22,4,3,3,8
4736,M009371,2024-02-05,6,1,1,16
4736,M009371,2024-02-12,7,2,2,4
4736,M009371,2024-02-19,8,2,2,11
4736,M009371,2024-02-26,9,1,1,2
4736,M009371,2024-03-18,12,1,1,6
4736,M009371,2024-03-25,13,2,2,1
4736,M009371,2024-04-08,15,3,2,1
4736,M009371,2024-05-06,19,1,1,3
4736,M009371,2024-05-13,20,2,2,2
4736,M009371,2024-06-03,23,2,2,4
4736,M009371,2024-06-17,25,2,2,2
4736,M009371,2024-07-08,28,1,1,5
4736,M009371,2024-07-22,30,1,1,7
4736,M009371,2024-08-05,32,1,1,1
4736,M009371,2024-08-12,33,1,1,6
4736,M009371,2024-09-02,36,2,2,2
4736,M009371,2024-10-14,42,2,2,1
4736,M009371,2024-11-04,45,1,1,6
4736,M009371,2024-12-09,50,2,2,10
4736,M009371,2024-12-16,51,1,1,2
4736,M009371,2025-01-20,4,1,1,1
4736,M009371,2025-02-24,9,1,1,5
4736,M009371,2025-03-24,13,1,1,5
4736,M009371,2025-04-14,16,1,1,2
4736,M009371,2025-04-21,17,2,1,5
4736,M009371,2025-06-09,24,2,2,3
4736,M009371,2025-06-16,25,1,1,5
4736,M009371,2025-07-07,28,1,1,5
4736,M009371,2025-07-14,29,1,1,3
4736,M009371,2025-09-22,39,1,1,4
4736,M009371,2025-10-27,44,2,2,1
4736,M009371,2025-11-03,45,1,1,13
4736,M009371,2025-11-24,48,1,1,2
4736,M009371,2025-12-08,50,2,2,2
4736,M009371,2025-12-22,52,1,1,2
4736,M010082,2024-01-01,1,14,14,7
4736,M010082,2024-01-15,3,17,17,2
4736,M010082,2024-01-22,4,16,16,1
4736,M010082,2024-01-29,5,20,12,4
4736,M010082,2024-02-05,6,21,21,2
4736,M010082,2024-02-12,7,18,18,2
4736,M010082,2024-02-19,8,14,14,7
4736,M010082,2024-02-26,9,16,16,6
4736,M010082,2024-03-04,10,22,22,2
4736,M010082,2024-03-11,11,20,20,1
4736,M010082,2024-03-18,12,24,24,5
4736,M010082,2024-03-25,13,20,20,3
4736,M010082,2024-04-01,14,22,22,1
4736,M010082,2024-04-15,16,20,20,1
4736,M010082,2024-04-22,17,14,14,2
4736,M010082,2024-04-29,18,17,17,1
4736,M010082,2024-05-06,19,18,18,6
4736,M010082,2024-05-13,20,14,14,5
4736,M010082,2024-05-20,21,17,9,1
4736,M010082,2024-05-27,22,21,21,4
4736,M010082,2024-06-03,23,15,15,5
4736,M010082,2024-06-10,24,10,10,6
4736,M010082,2024-06-17,25,17,17,4
4736,M010082,2024-06-24,26,12,12,7
4736,M010082,2024-07-08,28,14,14,14
4736,M010082,2024-07-15,29,15,15,2
4736,M010082,2024-07-22,30,14,14,6
4736,M010082,2024-07-29,31,16,16,6
4736,M010082,2024-08-12,33,9,9,3
4736,M010082,2024-08-19,34,12,12,7
4736,M010082,2024-08-26,35,12,12,3
4736,M010082,2024-09-02,36,13,13,4
4736,M010082,2024-09-09,37,14,14,2
4736,M010082,2024-09-16,38,12,12,3
4736,M010082,2024-09-23,39,15,15,7
4736,M010082,2024-09-30,40,13,13,9
4736,M010082,2024-10-07,41,11,11,1
4736,M010082,2024-10-14,42,14,14,1
4736,M010082,2024-10-21,43,11,11,1
4736,M010082,2024-10-28,44,15,15,1
4736,M010082,2024-11-04,45,13,13,4
4736,M010082,2024-11-11,46,10,10,1
4736,M010082,2024-11-18,47,13,13,5
4736,M010082,2024-11-25,48,16,16,2
4736,M010082,2024-12-02,49,10,10,2
4736,M010082,2024-12-09,50,16,16,1
4736,M010082,2024-12-16,51,11,8,7
4736,M010082,2024-12-23,52,17,17,2
4736,M010082,2024-12-30,1,13,13,3
4736,M010082,2025-01-06,2,11,11,1
4736,M010082,2025-01-20,4,15,15,1
4736,M010082,2025-01-27,5,12,12,11
4736,M010082,2025-02-03,6,14,14,7
4736,M010082,2025-02-10,7,12,12,3
4736,M010082,2025-02-17,8,17,17,1
4736,M010082,2025-03-03,10,17,17,1
4736,M010082,2025-03-10,11,16,16,3
4736,M010082,2025-03-17,12,19,19,1
4736,M010082,2025-03-24,13,15,15,1
4736,M010082,2025-03-31,14,13,13,1
4736,M010082,2025-04-07,15,16,16,3
4736,M010082,2025-04-14,16,16,16,5
4736,M010082,2025-04-21,17,11,11,9
4736,M010082,2025-04-28,18,15,15,2
4736,M010082,2025-05-05,19,12,12,5
4736,M010082,2025-05-12,20,21,21,1
4736,M010082,2025-05-19,21,14,14,4
4736,M010082,2025-05-26,22,11,11,5
4736,M010082,2025-06-02,23,9,9,4
4736,M010082,2025-06-09,24,9,9,5
4736,M010082,2025-06-16,25,13,13,1
4736,M010082,2025-06-23,26,13,13,3
4736,M010082,2025-07-14,29,12,12,5
4736,M010082,2025-07-21,30,7,7,4
4736,M010082,2025-07-28,31,10,10,3
4736,M010082,2025-08-04,32,13,13,4
4736,M010082,2025-08-11,33,11,11,5
4736,M010082,2025-08-18,34,9,5,5
4736,M010082,2025-08-25,35,9,9,3
4736,M010082,2025-09-01,36,7,5,2
4736,M010082,2025-09-15,38,10,10,9
4736,M010082,2025-09-22,39,10,10,2
4736,M010082,2025-09-29,40,9,9,5
4736,M010082,2025-10-06,41,7,7,2
4736,M010082,2025-10-13,42,14,14,10
4736,M010082,2025-10-20,43,10,10,7
4736,M010082,2025-10-27,44,8,8,2
4736,M010082,2025-11-03,45,10,10,1
4736,M010082,2025-11-10,46,8,8,6
4736,M010082,2025-11-17,47,9,9,4
4736,M010082,2025-12-01,49,11,10,1
4736,M010082,2025-12-08,50,11,11,5
4736,M010082,2025-12-22,52,10,10,2
4736,M010868,2024-01-01,1,31,31,8
4736,M010868,2024-01-08,2,42,42,1
4736,M010868,2024-01-15,3,40,40,1
4736,M010868,2024-01-29,5,48,48,3
4736,M010868,2024-02-05,6,42,42,3
4736,M010868,2024-02-12,7,39,39,1
4736,M010868,2024-02-19,8,49,49,10
4736,M010868,2024-03-04,10,63,63,1
4736,M010868,2024-03-11,11,48,48,1
4736,M010868,2024-03-25,13,52,52,1
4736,M010868,2024-04-08,15,53,53,7
4736,M010868,2024-04-15,16,39,39,1
4736,M010868,2024-04-22,17,36,36,2
4736,M010868,2024-04-29,18,35,35,3
4736,M010868,2024-05-13,20,43,43,2
4736,M010868,2024-05-20,21,47,47,1
4736,M010868,2024-05-27,22,36,36,1
4736,M010868,2024-06-17,25,30,30,7
4736,M010868,2024-06-24,26,36,36,4
4736,M010868,2024-07-08,28,35,35,6
4736,M010868,2024-07-15,29,39,39,1
4736,M010868,2024-07-22,30,34,34,3
4736,M010868,2024-08-05,32,35,35,12
4736,M010868,2024-08-12,33,24,24,1
4736,M010868,2024-08-19,34,25,25,1
4736,M010868,2024-08-26,35,24,24,2
4736,M010868,2024-09-02,36,29,29,3
4736,M010868,2024-09-09,37,28,28,6
4736,M010868,2024-09-16,38,26,26,3
4736,M010868,2024-09-23,39,32,32,5
4736,M010868,2024-09-30,40,29,29,4
4736,M010868,2024-10-07,41,38,38,3
4736,M010868,2024-10-14,42,37,37,8
4736,M010868,2024-10-21,43,33,33,3
4736,M010868,2024-10-28,44,24,24,2
4736,M010868,2024-11-18,47,24,24,3
4736,M010868,2024-12-02,49,34,34,2
4736,M010868,2024-12-09,50,41,41,12
4736,M010868,2024-12-16,51,44,44,2
4736,M010868,2024-12-30,1,32,32,2
4736,M010868,2025-01-06,2,34,34,2
4736,M010868,2025-01-13,3,41,41,2
4736,M010868,2025-01-20,4,50,50,8
4736,M010868,2025-01-27,5,34,34,1
4736,M010868,2025-02-03,6,34,31,1
4736,M010868,2025-02-10,7,39,39,2
4736,M010868,2025-02-17,8,40,40,9
4736,M010868,2025-02-24,9,39,33,3
4736,M010868,2025-03-03,10,40,40,1
4736,M010868,2025-03-10,11,41,41,1
4736,M010868,2025-03-17,12,33,33,5
4736,M010868,2025-03-24,13,36,36,13
4736,M010868,2025-03-31,14,53,53,2
4736,M010868,2025-04-07,15,41,41,4
4736,M010868,2025-04-14,16,50,50,8
4736,M010868,2025-04-21,17,38,38,2
4736,M010868,2025-04-28,18,29,29,1
4736,M010868,2025-05-12,20,31,31,2
4736,M010868,2025-05-19,21,38,38,10
4736,M010868,2025-05-26,22,28,28,1
4736,M010868,2025-06-02,23,29,29,2
4736,M010868,2025-06-09,24,37,29,2
4736,M010868,2025-06-16,25,33,33,2
4736,M010868,2025-06-23,26,37,37,8
4736,M010868,2025-06-30,27,43,34,7
4736,M010868,2025-07-07,28,43,43,17
4736,M010868,2025-08-04,32,29,29,11
4736,M010868,2025-08-11,33,35,35,1
4736,M010868,2025-08-18,34,36,36,2
4736,M010868,2025-09-08,37,36,36,3
4736,M010868,2025-09-15,38,34,34,2
4736,M010868,2025-09-22,39,24,24,1
4736,M010868,2025-09-29,40,22,22,2
4736,M010868,2025-10-06,41,35,35,4
4736,M010868,2025-10-27,44,29,29,8
4736,M010868,2025-11-10,46,31,31,3
4736,M010868,2025-11-17,47,30,30,5
4736,M010868,2025-12-08,50,49,49,4
4736,M010868,2025-12-15,51,39,39,5
4736,M010868,2025-12-22,52,32,32,1
4736,M009050,2024-01-01,1,15,15,1
4736,M009050,2024-01-08,2,12,12,2
4736,M009050,2024-01-15,3,11,11,1
4736,M009050,2024-01-22,4,13,13,1
4736,M009050,2024-02-12,7,17,17,7
4736,M009050,2024-02-19,8,15,15,2
4736,M009050,2024-03-04,10,12,12,3
4736,M009050,2024-03-11,11,12,12,3
4736,M009050,2024-03-18,12,13,13,3
4736,M009050,2024-03-25,13,18,10,4
4736,M009050,2024-04-01,14,13,13,2
4736,M009050,2024-04-22,17,11,11,1
4736,M009050,2024-05-06,19,10,10,6
4736,M009050,2024-05-13,20,8,8,1
4736,M009050,2024-05-20,21,13,13,2
4736,M009050,2024-05-27,22,14,14,2
4736,M009050,2024-06-03,23,9,9,1
4736,M009050,2024-06-10,24,12,12,7
4736,M009050,2024-06-17,25,12,12,2
4736,M009050,2024-07-01,27,13,13,1
4736,M009050,2024-07-08,28,11,11,23
4736,M009050,2024-07-15,29,10,10,5
4736,M009050,2024-07-22,30,14,14,6
4736,M009050,2024-07-29,31,11,11,2
4736,M009050,2024-08-05,32,10,10,3
4736,M009050,2024-08-12,33,8,5,6
4736,M009050,2024-08-19,34,12,12,2
4736,M009050,2024-08-26,35,11,6,2
4736,M009050,2024-09-02,36,11,11,1
4736,M009050,2024-09-09,37,8,8,1
4736,M009050,2024-09-16,38,14,11,3
4736,M009050,2024-09-23,39,12,12,5
4736,M009050,2024-09-30,40,12,12,4
4736,M009050,2024-10-07,41,9,9,2
4736,M009050,2024-10-14,42,13,13,15
4736,M009050,2024-10-21,43,11,11,7
4736,M009050,2024-10-28,44,11,9,3
4736,M009050,2024-11-04,45,14,14,3
4736,M009050,2024-11-11,46,14,14,1
4736,M009050,2024-11-18,47,9,9,1
4736,M009050,2024-11-25,48,14,14,3
4736,M009050,2024-12-02,49,9,9,6
4736,M009050,2024-12-09,50,8,8,4
4736,M009050,2024-12-16,51,12,12,1
4736,M009050,2024-12-30,1,12,12,4
4736,M009050,2025-01-06,2,16,13,1
4736,M009050,2025-01-13,3,10,10,4
4736,M009050,2025-01-27,5,11,11,8
4736,M009050,2025-02-03,6,10,10,4
4736,M009050,2025-02-10,7,11,11,3
4736,M009050,2025-02-24,9,13,13,1
4736,M009050,2025-03-03,10,12,12,1
4736,M009050,2025-03-10,11,11,11,3
4736,M009050,2025-03-17,12,17,17,5
4736,M009050,2025-03-24,13,12,12,1
4736,M009050,2025-04-14,16,12,12,9
4736,M009050,2025-04-28,18,13,13,1
4736,M009050,2025-05-05,19,9,9,1
4736,M009050,2025-05-12,20,10,10,5
4736,M009050,2025-05-19,21,11,11,1
4736,M009050,2025-05-26,22,11,11,2
4736,M009050,2025-06-09,24,9,9,1
4736,M009050,2025-06-16,25,10,10,1
4736,M009050,2025-06-23,26,11,11,4
4736,M009050,2025-07-07,28,7,7,4
4736,M009050,2025-07-21,30,7,7,1
4736,M009050,2025-07-28,31,7,7,1
4736,M009050,2025-08-04,32,10,10,7
4736,M009050,2025-08-11,33,11,11,1
4736,M009050,2025-08-18,34,8,8,6
4736,M009050,2025-08-25,35,9,9,5
4736,M009050,2025-09-01,36,8,8,2
4736,M009050,2025-09-08,37,7,7,3
